0.184	19	0.295157	0.112775	0.0221967	0.0256568	36.5788	20.6234	0.41824	-0.590005	0.000318173	0.00939783	-0.45335	0.000591442	0.0174694
0.186	19	0.236979	0.0776367	0.0122222	0.0214775	42.9084	14.9471	0.324085	-0.581915	0.00029404	0.00849924	-0.442581	0.000548417	0.015852
0.188	19	0.199265	0.0585486	0.00800152	0.018842	42.7999	12.3872	0.221931	-0.575041	0.000282824	0.00800203	-0.433407	0.000530118	0.0149988
0.19	19	0.181813	0.0479689	0.00532175	0.014913	38.2535	11.6351	0.229074	-0.568855	0.000270151	0.00748342	-0.425148	0.000509145	0.0141037
0.195	19	0.136143	0.0279814	0.00205363	0.00944654	32.9406	8.44086	0.1257	-0.554579	0.000247276	0.00650298	-0.406123	0.000469177	0.0123387
0.2	19	0.108137	0.0180324	0.00091587	0.00633891	27.9358	6.23831	0.0611315	-0.542164	0.000231212	0.00578031	-0.389544	0.000442376	0.0110594
0.22	19	0.0688281	0.00737465	0.00015857	0.00263735	14.9015	3.87848	0.0281116	-0.502145	0.000199834	0.00412881	-0.336215	0.000390234	0.00806269
0.24	19	0.0507424	0.00406319	5.03454E-05	0.00148839	9.39617	2.26736	-0.0164945	-0.471173	0.000177156	0.00307563	-0.294887	0.000353506	0.00613726
0.26	19	0.0419174	0.00276264	2.28898E-05	0.00100557	6.67126	1.4956	0.00029117	-0.446212	0.000164108	0.00242763	-0.261585	0.000332742	0.00492222
0.28	19	0.0367597	0.00212266	1.34824E-05	0.000771382	5.12973	1.47884	0.00256499	-0.425254	0.000152004	0.00193882	-0.233683	0.000314717	0.00401425
0.3	19	0.032833	0.00169076	8.53433E-06	0.000612758	4.22765	-nan	0.00486497	-0.407365	0.000142478	0.00158308	-0.20983	0.00029933	0.00332589
