0.167	19	0.676999	0.458743	0.211191	0.000415566	3.91002	545.006	0.665486	-0.663922	7.56654E-05	0.00271309	-0.551892	0.000138529	0.00496714
0.168	19	0.670074	0.449428	0.202741	0.000428749	4.03424	531.063	0.66542	-0.660534	7.6114E-05	0.00269678	-0.547376	0.000139603	0.00494626
0.169	19	0.659787	0.435896	0.190983	0.000577306	5.42579	450.901	0.664951	-0.656832	7.78013E-05	0.00272404	-0.542435	0.000142853	0.00500169
0.17	19	0.649562	0.422717	0.179921	0.000786328	7.09231	388.291	0.664369	-0.653096	7.79083E-05	0.00269579	-0.537461	0.000142826	0.00494207
0.171	19	0.640449	0.410918	0.170034	0.000743491	7.04986	383.978	0.664337	-0.649447	7.94808E-05	0.00271813	-0.532594	0.000145691	0.00498241
0.172	19	0.627778	0.395162	0.15771	0.00105733	8.88417	335.337	0.663343	-0.645435	8.1274E-05	0.00274723	-0.527244	0.000149138	0.00504117
0.173	19	0.613084	0.377212	0.144169	0.0013398	11.1841	291.903	0.662264	-0.641357	8.22234E-05	0.00274728	-0.521809	0.000151041	0.00504664
0.174	19	0.594913	0.355839	0.129077	0.00191728	15.2316	242.781	0.660201	-0.637016	8.43205E-05	0.00278506	-0.516017	0.000154959	0.0051182
0.175	19	0.569443	0.327874	0.111417	0.00360881	24.5787	183.161	0.654526	-0.632321	8.92308E-05	0.00291366	-0.509768	0.000163816	0.0053491
0.176	19	0.52573	0.286742	0.0898992	0.0103497	47.1866	123.062	0.635538	-0.627139	9.52881E-05	0.00307619	-0.502847	0.000174689	0.00563949
0.177	19	0.503771	0.262858	0.0758821	0.00907313	47.7834	116.985	0.63392	-0.622634	9.42308E-05	0.00300778	-0.496851	0.000172742	0.00551381
0.178	19	0.476702	0.236778	0.0627837	0.0095339	53.5045	104.69	0.626714	-0.617884	9.42888E-05	0.00297591	-0.490505	0.000173224	0.00546724
0.179	19	0.372072	0.160449	0.0355041	0.0220114	108.339	59.1544	0.540292	-0.611031	9.7358E-05	0.00303854	-0.481379	0.000178793	0.00558012
0.18	19	0.31138	0.120126	0.0226968	0.0231685	103.113	51.9476	0.47571	-0.605587	9.19706E-05	0.0028386	-0.474119	0.000169299	0.00522529
0.182	19	0.238517	0.0751732	0.0104389	0.0182826	121.608	36.2346	0.384248	-0.596804	8.43804E-05	0.00254741	-0.4624	0.000156033	0.00471057
0.184	19	0.146508	0.0316828	0.00250042	0.0102184	127.841	19.3541	0.169683	-0.588129	7.36669E-05	0.00217589	-0.450843	0.000137334	0.00405642
0.186	19	0.11932	0.0217717	0.00128385	0.00753453	109.879	15.7696	0.0971689	-0.581169	7.10643E-05	0.00205412	-0.441588	0.000132896	0.00384136
0.188	19	0.105533	0.0172166	0.000831525	0.00607936	93.6569	14.5741	0.064894	-0.574824	6.85064E-05	0.00193827	-0.433102	0.000128803	0.00364427
0.19	19	0.0902373	0.0125092	0.000423794	0.00436647	76.5319	12.6798	0.0972406	-0.56854	6.63753E-05	0.00183865	-0.424727	0.000124833	0.00345796
0.195	19	0.0657819	0.00676858	0.00013722	0.00244132	54.6259	7.78327	0.00160819	-0.554597	6.14852E-05	0.00161697	-0.406134	0.000116644	0.00306757
0.2	19	0.0542269	0.00455749	5.99475E-05	0.00161694	39.7814	6.07465	0.037949	-0.542261	5.84327E-05	0.00146082	-0.389673	0.000111818	0.00279545
0.22	19	0.0338809	0.0017946	9.5238E-06	0.000646682	16.8252	4.10832	0.0142747	-0.502017	5.00535E-05	0.00103416	-0.336024	9.79006E-05	0.00202274
0.24	19	0.025581	0.00102812	3.19062E-06	0.000373734	9.95721	2.87142	-0.0061566	-0.471239	4.47165E-05	0.000776328	-0.294985	8.92075E-05	0.00154874
0.26	19	0.0211195	0.000701598	1.4765E-06	0.000255564	6.94145	1.64946	0.000150812	-0.446216	4.09219E-05	0.000605353	-0.261609	8.31247E-05	0.00122966
0.28	19	0.0183354	0.000528998	8.48416E-07	0.000192813	5.27211	0.926842	-0.0105998	-0.4253	3.80723E-05	0.000485615	-0.233726	7.86241E-05	0.00100286
0.3	19	0.0164677	0.000426182	5.45901E-07	0.000154997	4.29086	-nan	-0.00184679	-0.407425	3.5855E-05	0.000398389	-0.209905	7.52039E-05	0.000835599
